open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1675209600000,0.9507,0.9622,0.9485,0.9552,1560865.4,1675211399999,1491626.75133,7406,835122.7,797979.89948,0
1675211400000,0.9552,0.9633,0.9524,0.9563,748530.0,1675213199999,717756.49597,4900,362162.1,347362.65518,0
1675213200000,0.9562,0.9608,0.9524,0.9531,875874.6,1675214999999,838053.49751,4808,430930.0,412475.59033,0
1675215000000,0.9531,0.9613,0.9526,0.9570,429834.3,1675216799999,411620.18292,2700,202972.0,194391.23089,0
1675216800000,0.9568,0.9599,0.9557,0.9595,308880.2,1675218599999,295834.02651,2196,152968.2,146544.86878,0
1675218600000,0.9596,0.9630,0.9582,0.9624,377189.7,1675220399999,362413.53001,2559,200261.7,192416.94040,0
1675220400000,0.9623,0.9663,0.9563,0.9569,549747.6,1675222199999,528860.25467,2939,263090.1,253276.75561,0
1675222200000,0.9570,0.9602,0.9549,0.9576,442806.5,1675223999999,424268.22003,2084,250718.5,240282.25212,0
1675224000000,0.9576,0.9628,0.9574,0.9625,473804.6,1675225799999,455465.80382,2332,228596.1,219737.81748,0
1675225800000,0.9626,0.9649,0.9572,0.9597,478078.9,1675227599999,459939.26818,2387,254701.4,245075.35001,0
1675227600000,0.9598,0.9636,0.9598,0.9631,282835.0,1675229399999,272034.06354,1997,153916.8,148061.79979,0
1675229400000,0.9631,0.9650,0.9546,0.9553,482878.5,1675231199999,463001.24017,2520,261977.2,251155.92509,0
1675231200000,0.9553,0.9579,0.9471,0.9503,774714.8,1675232999999,738234.26540,3671,330948.5,315334.83744,0
1675233000000,0.9504,0.9522,0.9394,0.9411,664520.8,1675234799999,628725.33553,3681,326139.8,308748.13293,0
1675234800000,0.9410,0.9495,0.9370,0.9492,645031.8,1675236599999,607418.29465,3800,328805.1,309712.28014,0
1675236600000,0.9493,0.9519,0.9446,0.9470,499159.4,1675238399999,473198.60482,2851,225823.9,214124.83649,0
1675238400000,0.9469,0.9473,0.9327,0.9350,777060.5,1675240199999,730129.95051,4533,384546.1,361405.49440,0
1675240200000,0.9349,0.9423,0.9316,0.9374,752144.8,1675241999999,705109.50053,3933,386607.7,362414.25627,0
1675242000000,0.9370,0.9393,0.9276,0.9393,794267.0,1675243799999,741134.65241,4250,417082.0,389315.93130,0
1675243800000,0.9393,0.9395,0.9329,0.9367,348271.0,1675245599999,325974.47496,2354,184994.7,173148.45141,0
1675245600000,0.9368,0.9384,0.9326,0.9337,638455.8,1675247399999,597276.10728,3144,308076.3,288250.91911,0
1675247400000,0.9337,0.9354,0.9284,0.9338,504785.2,1675249199999,470396.12093,2592,266155.6,248046.77133,0
1675249200000,0.9337,0.9417,0.9305,0.9413,760997.3,1675250999999,712605.29884,3692,436192.1,408493.74113,0
1675251000000,0.9414,0.9418,0.9367,0.9394,524944.2,1675252799999,493119.23501,2633,274012.0,257351.48311,0
1675252800000,0.9393,0.9408,0.9347,0.9405,601285.1,1675254599999,563790.84520,3127,322873.8,302794.48687,0
1675254600000,0.9405,0.9416,0.9352,0.9365,551834.3,1675256399999,517783.28832,2649,272548.9,255804.88877,0
1675256400000,0.9367,0.9409,0.9293,0.9361,1129252.8,1675258199999,1056262.05570,5286,573477.6,536360.47810,0
1675258200000,0.9362,0.9375,0.9315,0.9360,559509.6,1675259999999,523275.67937,2858,260933.1,244092.19389,0
1675260000000,0.9357,0.9392,0.9326,0.9353,529340.4,1675261799999,495471.40097,2762,291956.2,273228.90662,0
1675261800000,0.9354,0.9380,0.9290,0.9331,776620.2,1675263599999,725101.81012,4489,367902.9,343538.03640,0
1675263600000,0.9333,0.9338,0.9179,0.9234,1444132.3,1675265399999,1336436.89185,7555,579854.4,536974.18005,0
1675265400000,0.9234,0.9252,0.9034,0.9101,1775464.3,1675267199999,1621838.45465,8774,734628.2,671533.79887,0
1675267200000,0.9103,0.9164,0.9051,0.9111,1115089.6,1675268999999,1015963.96129,5781,556496.7,507315.71625,0
1675269000000,0.9111,0.9111,0.9008,0.9084,1137450.4,1675270799999,1031082.97410,5440,499565.5,453067.51414,0
1675270800000,0.9083,0.9146,0.9037,0.9128,731925.9,1675272599999,665288.21994,3733,420613.1,382296.99536,0
1675272600000,0.9126,0.9128,0.8953,0.9024,1504450.9,1675274399999,1358388.99248,6381,635715.1,574336.94086,0
1675274400000,0.9023,0.9084,0.8937,0.9067,1257263.8,1675276199999,1130633.11633,6246,658287.5,592170.40019,0
1675276200000,0.9070,0.9089,0.8983,0.9027,1225615.2,1675277999999,1105803.21629,5579,611537.6,551814.33291,0
1675278000000,0.9027,0.9172,0.8979,0.9079,2968986.5,1675279799999,2703805.16963,13073,1329840.7,1211234.97720,0
1675279800000,0.9080,0.9451,0.8969,0.9361,4331404.1,1675281599999,4005896.78504,21548,2073371.7,1916889.40877,0
1675281600000,0.9360,0.9466,0.9339,0.9465,2032522.1,1675283399999,1912213.02437,9701,970242.7,913097.01507,0
1675283400000,0.9465,0.9514,0.9400,0.9475,1829236.5,1675285199999,1731062.48360,8759,828325.4,784216.19919,0
1675285200000,0.9476,0.9639,0.9476,0.9609,2651313.2,1675286999999,2537679.30576,12809,1402708.4,1342919.84033,0
1675287000000,0.9609,0.9627,0.9522,0.9580,1258156.9,1675288799999,1205740.16482,6538,623866.2,598060.88320,0
1675288800000,0.9578,0.9758,0.9578,0.9706,1672809.0,1675290599999,1619466.85326,7714,886213.1,857775.07996,0
1675290600000,0.9707,0.9715,0.9572,0.9647,1089896.4,1675292399999,1050847.52697,4899,436835.0,421171.35222,0
1675292400000,0.9645,0.9718,0.9605,0.9704,803378.7,1675294199999,775541.99887,4141,449230.7,433774.32009,0
1675294200000,0.9710,0.9739,0.9631,0.9723,1075506.6,1675295999999,1042364.61560,5364,490159.8,475202.54471,0
1675296000000,0.9721,0.9927,0.9720,0.9871,2496726.0,1675297799999,2456996.54303,11995,1312633.8,1291509.27780,0
1675297800000,0.9868,1.0020,0.9864,0.9970,2085623.1,1675299599999,2075571.19693,12324,1030276.9,1025428.60093,0
